scientific_name,longitude,latitude,checklist_id,country,observer_id,sampling_event_identifier,observation_count,state_code,locality_id,protocol_type,observation_date,year,month,time_observations_started,duration_minutes,effort_distance_km,number_observers
Turdus amaurochalinus,-64.9948074,-32.3334734,S49470143,Argentina,obs521880,S49470143,2,AR-D,L8054930,Traveling,26-10-18,2018,10,8.8,40,1.5,1
Turdus amaurochalinus,-68.434918,-34.774896,S49385198,Argentina,obs977578,S49385198,1,AR-M,L8064085,Traveling,21-10-18,2018,10,7.5,180,2,1
Turdus amaurochalinus,-66.2043009,-33.2679156,S49397047,Argentina,obs918031,S49397047,2,AR-D,L8065502,Traveling,23-10-18,2018,10,10.95,80,2,1
Turdus amaurochalinus,-57.6795589,-36.2519752,S49399896,Argentina,obs956221,S49399896,1,AR-B,L8065770,Traveling,23-10-18,2018,10,15.11666667,32,0.257,3
Turdus amaurochalinus,-47.526082,-22.415925,S49415312,Brazil,obs1004826,S49415312,4,BR-SP,L8067748,Traveling,24-10-18,2018,10,7.616666667,123,3.05,2
Turdus amaurochalinus,-58.3587551,-34.6153378,S49415515,Argentina,obs336959,S49415515,2,AR-C,L8067964,Traveling,24-10-18,2018,10,8.033333333,80,4.828,1
Turdus amaurochalinus,-58.464409,-34.6905343,S49424253,Argentina,obs662974,S49424253,1,AR-C,L8068949,Traveling,24-10-18,2018,10,16.86666667,29,0.36,5
Turdus amaurochalinus,-46.794739,-23.4124713,S49575362,Brazil,obs966017,S49575362,2,BR-SP,L8069979,Stationary,31-10-18,2018,10,6.566666667,102,0,5
Turdus amaurochalinus,-47.545697,-22.395353,S49436452,Brazil,obs1004826,S49436452,2,BR-SP,L8070699,Stationary,25-10-18,2018,10,8.5,15,0,1
Turdus amaurochalinus,-44.882006,-21.1542036,S49441846,Brazil,obs622711,S49441846,,BR-MG,L8071452,Traveling,20-10-18,2018,10,14.78333333,95,2.15,2
Turdus amaurochalinus,-47.14206,-23.683487,S49446990,Brazil,obs757013,S49446990,5,BR-SP,L8072071,Traveling,25-09-18,2018,9,9.866666667,240,0.8,1
Turdus amaurochalinus,-54.9407372,-27.443538,S49453063,Argentina,obs628993,S49453063,2,AR-N,L8072787,Traveling,24-10-18,2018,10,10,300,1.5,1
Turdus amaurochalinus,-55.9819759,-31.3209544,S49455396,Uruguay,obs663024,S49455396,1,UY-TA,L8073172,Traveling,19-10-18,2018,10,9,180,4,3
Turdus amaurochalinus,-45.4676435,-22.7754223,S49477123,Brazil,obs789612,S49477123,2,BR-SP,L8075192,Traveling,26-10-18,2018,10,7.8,300,1,1
Turdus amaurochalinus,-64.9843753,-32.3393889,S49486185,Argentina,obs918031,S49486185,4,AR-D,L8076542,Traveling,26-10-18,2018,10,16.55,50,0.5,1
Turdus amaurochalinus,-55.7484944,-34.7810636,S50383457,Uruguay,obs665271,S50383457,1,UY-CA,L8078109,Traveling,02-12-18,2018,12,11.16666667,100,2.5,3
Turdus amaurochalinus,-64.2776013,-31.2547926,S49696352,Argentina,obs1175502,S49696352,1,AR-X,L8078536,Stationary,05-11-18,2018,11,13.08333333,16,0,1
Turdus amaurochalinus,-60.940532,-31.6825008,S49499550,Argentina,obs817137,S49499550,1,AR-S,L8078555,Stationary,27-10-18,2018,10,17.7,90,0,2
Turdus amaurochalinus,-46.7942322,-23.6241169,S49506759,Brazil,obs966017,S49506759,2,BR-SP,L8079692,Traveling,11-10-18,2018,10,6,120,1,3
Turdus amaurochalinus,-46.7942392,-23.6240512,S49506882,Brazil,obs966017,S49506882,2,BR-SP,L8079709,Traveling,11-10-18,2018,10,8,150,2,3
Turdus amaurochalinus,-60.6544876,-32.9283731,S49647915,Argentina,obs1168077,S49647915,4,AR-S,L8080320,Traveling,03-11-18,2018,11,7,120,2,1
Turdus amaurochalinus,-64.4417263,-32.1787088,S49514788,Argentina,obs545687,S49514788,1,AR-X,L8080921,Traveling,28-10-18,2018,10,11.71666667,77,2.9,3
Turdus amaurochalinus,-57.4219565,-32.810176,S49516085,Uruguay,obs969253,S49516085,2,UY-RN,L8081162,Traveling,08-07-18,2018,7,8,300,5,1
Turdus amaurochalinus,-65.0128982,-32.3130067,S49520903,Argentina,obs918031,S49520903,2,AR-D,L8081858,Traveling,27-10-18,2018,10,1.6,50,0.5,1
Turdus amaurochalinus,-46.7129309,-23.5239084,S49523769,Brazil,obs1127733,S49523769,1,BR-SP,L8082292,Traveling,28-10-18,2018,10,16.86666667,78,4.19,3
Turdus amaurochalinus,-57.1955313,-28.5469529,S49535215,Argentina,obs636912,S49535215,5,AR-W,L8083803,Traveling,13-10-18,2018,10,11.33333333,60,0.5,3
Turdus amaurochalinus,-56.346531,-34.792053,S49535576,Uruguay,obs354557,S49535576,1,UY-MO,L8083884,Traveling,29-10-18,2018,10,7.6,63,0.818,1
Turdus amaurochalinus,-60.5941165,-22.0083734,S49538694,Paraguay,obs601274,S49538694,,PY-19,L8084369,Traveling,26-10-18,2018,10,11,98,3.52,1
Turdus amaurochalinus,-56.9023063,-27.6329193,S49542042,Argentina,obs331807,S49542042,,AR-W,L8084940,Stationary,29-10-18,2018,10,14.18333333,28,0,1
Turdus amaurochalinus,-64.7689304,-24.2724102,S49544350,Argentina,obs744984,S49544350,1,AR-Y,L8085253,Traveling,29-10-18,2018,10,16.5,150,2,3
Turdus amaurochalinus,-48.921391,-27.0946218,S49546038,Brazil,obs756240,S49546038,1,BR-SC,L8085578,Traveling,28-10-18,2018,10,15.38333333,72,1.46,1
Turdus amaurochalinus,-65.6659492,-24.9716644,S49561461,Argentina,obs228451,S49561461,2,AR-A,L8087922,Stationary,30-10-18,2018,10,10.36666667,14,0,1
Turdus amaurochalinus,-46.5221634,-20.2973442,S53178358,Brazil,obs513345,S53178358,1,BR-MG,L8088074,Stationary,25-10-18,2018,10,6,280,0,4
Turdus amaurochalinus,-64.7890018,-31.4074096,S49562953,Argentina,obs941983,S49562953,4,AR-X,L8088153,Traveling,30-10-18,2018,10,14.73333333,55,0.69,1
Turdus amaurochalinus,-55.9586843,-28.3760187,S49575570,Argentina,obs756932,S49575570,1,AR-W,L8089881,Traveling,26-10-18,2018,10,8.8,107,1.66,1
Turdus amaurochalinus,-63.7176379,-22.0505547,S49583609,Argentina,obs229597,S49583609,2,AR-A,L8090958,Traveling,29-10-18,2018,10,16,60,0.5,2
Turdus amaurochalinus,-63.6120816,-22.2086536,S49583948,Argentina,obs229597,S49583948,1,AR-A,L8091009,Stationary,30-10-18,2018,10,17.63333333,3,0,2
Turdus amaurochalinus,-48.4217066,-24.5982241,S49586665,Brazil,obs853065,S49586665,2,BR-SP,L8091234,Traveling,29-10-18,2018,10,7,300,5,3
Turdus amaurochalinus,-46.7164478,-23.5235203,S50029024,Brazil,obs1127733,S50029024,1,BR-SP,L8096010,Stationary,18-11-18,2018,11,17.95,5,0,3
Turdus amaurochalinus,-48.5953141,-27.9055662,S49618217,Brazil,obs756240,S49618217,3,BR-SC,L8096412,Stationary,02-11-18,2018,11,10.51666667,80,0,1
Turdus amaurochalinus,-47.0301024,-22.935349,S49626122,Brazil,obs648310,S49626122,1,BR-SP,L8097695,Stationary,02-11-18,2018,11,15.06666667,10,0,1
Turdus amaurochalinus,-47.038449,-22.9364177,S49626323,Brazil,obs648310,S49626323,1,BR-SP,L8097734,Traveling,02-11-18,2018,11,15.65,10,0.61,1
Turdus amaurochalinus,-47.0428633,-22.9144701,S49626380,Brazil,obs648310,S49626380,1,BR-SP,L8097743,Stationary,02-11-18,2018,11,16.13333333,5,0,1
Turdus amaurochalinus,-47.0452169,-22.9194148,S49626430,Brazil,obs648310,S49626430,3,BR-SP,L8097758,Traveling,02-11-18,2018,11,16.38333333,15,0.43,1
Turdus amaurochalinus,-47.0469302,-22.918547,S49626453,Brazil,obs648310,S49626453,1,BR-SP,L8097766,Traveling,02-11-18,2018,11,16.66666667,14,1,1
Turdus amaurochalinus,-47.0284172,-22.9352989,S49626469,Brazil,obs648310,S49626469,1,BR-SP,L8097772,Stationary,02-11-18,2018,11,17.21666667,5,0,1
Turdus amaurochalinus,-64.4673546,-40.0881191,S50652677,Argentina,obs778266,S50652677,5,AR-R,L8098111,Traveling,13-12-18,2018,12,16.98333333,88,2,1
Turdus amaurochalinus,-64.3987236,-31.723357,S49639741,Argentina,obs533115,S49639741,1,AR-X,L8099966,Traveling,03-11-18,2018,11,8.9,100,1.127,1
Turdus amaurochalinus,-65.0225646,-32.3675571,S49648753,Argentina,obs918031,S49648753,2,AR-D,L8101442,Traveling,03-11-18,2018,11,10.91666667,45,1,1
Turdus amaurochalinus,-46.6678932,-23.5190922,S49649324,Brazil,obs411520,S49649324,1,BR-SP,L8101516,Traveling,03-11-18,2018,11,15,90,1.609,1
Turdus amaurochalinus,-46.1438599,-23.5318554,S49719868,Brazil,obs777634,S49719868,1,BR-SP,L8102063,Traveling,06-11-18,2018,11,7.35,226,4,1
Turdus amaurochalinus,-42.5817372,-22.3410127,S49656165,Brazil,obs1152525,S49656165,4,BR-RJ,L8102449,Traveling,03-11-18,2018,11,5.45,222,3.95,2
Turdus amaurochalinus,-57.2630783,-33.2429445,S49657662,Uruguay,obs547932,S49657662,10,UY-FS,L8102603,Traveling,31-10-18,2018,10,7.466666667,154,3.6,1
Turdus amaurochalinus,-45.4131014,-22.903761,S49172465,Brazil,obs801569,S49172465,1,BR-SP,L8102819,Traveling,06-05-18,2018,5,7.5,5,5,3
Turdus amaurochalinus,-63.8421668,-18.1725079,S49668890,Bolivia,obs1088657,S49668890,2,BO-S,L8104554,Traveling,04-11-18,2018,11,10.21666667,127,1.71,1
Turdus amaurochalinus,-51.0805341,-31.292579,S49700726,Brazil,obs622570,S49700726,1,BR-RS,L8109834,Traveling,06-10-18,2018,10,6,90,4,2
Turdus amaurochalinus,-64.993689,-33.139502,S49701631,Argentina,obs792602,S49701631,1,AR-X,L8109933,Traveling,03-11-18,2018,11,17,240,1,5
Turdus amaurochalinus,-48.9580011,-28.4576953,S49705725,Brazil,obs509078,S49705725,1,BR-SC,L8110559,Traveling,05-11-18,2018,11,16,80,1,1
Turdus amaurochalinus,-60.3801956,-31.6461417,S49705583,Argentina,obs971184,S49705583,5,AR-E,L8110459,Traveling,04-11-18,2018,11,7.5,60,4,1
Turdus amaurochalinus,-56.18269,-34.913149,S49737237,Uruguay,obs796627,S49737237,1,UY-MO,L8112261,Stationary,07-11-18,2018,11,13.98333333,6,0,1
Turdus amaurochalinus,-56.184574,-34.915251,S49945931,Uruguay,obs796627,S49945931,1,UY-MO,L8113514,Traveling,15-11-18,2018,11,6.65,61,2.497,1
Turdus amaurochalinus,-59.3524424,-30.9647132,S49735651,Argentina,obs176749,S49735651,4,AR-E,L8113744,Traveling,07-11-18,2018,11,6,240,4,1
Turdus amaurochalinus,-55.7549785,-15.4639263,S49727740,Brazil,obs184473,S49727740,1,BR-MT,L8113970,Traveling,06-11-18,2018,11,8,30,0.322,1
Turdus amaurochalinus,-65.0315818,-32.3595259,S49736252,Argentina,obs918031,S49736252,3,AR-D,L8115185,Traveling,07-11-18,2018,11,0.183333333,40,1,1
Turdus amaurochalinus,-64.3720457,-33.1086301,S50323655,Argentina,obs428785,S50323655,2,AR-X,L8116701,Traveling,30-11-18,2018,11,17.15,11,0.13,1
Turdus amaurochalinus,-59.597343,-26.8107234,S49750711,Argentina,obs926785,S49750711,1,AR-H,L8117619,Traveling,06-11-18,2018,11,10.11666667,135,4.03,2
Turdus amaurochalinus,-46.841537,-23.5768144,S50271411,Brazil,obs1127182,S50271411,4,BR-SP,L8117628,Traveling,28-11-18,2018,11,7.333333333,90,4.5,1
Turdus amaurochalinus,-48.9727653,-28.443461,S49820023,Brazil,obs509078,S49820023,2,BR-SC,L8119885,Traveling,09-11-18,2018,11,17,75,2,1
Turdus amaurochalinus,-60.8084546,-32.9432106,S49765445,Argentina,obs895584,S49765445,2,AR-S,L8119909,Stationary,08-11-18,2018,11,8,25,0,1
Turdus amaurochalinus,-58.3561422,-34.6162731,S49771339,Argentina,obs567751,S49771339,1,AR-C,L8120808,Traveling,09-11-18,2018,11,8.016666667,62,2.5,1
Turdus amaurochalinus,-51.0247393,-29.6076204,S49773748,Brazil,obs1164674,S49773748,3,BR-RS,L8121137,Traveling,09-11-18,2018,11,7.8,168,0.9,1
Turdus amaurochalinus,-48.974821,-28.4559451,S49850243,Brazil,obs509078,S49850243,1,BR-SC,L8123845,Traveling,11-11-18,2018,11,7,60,1,1
Turdus amaurochalinus,-47.5504132,-22.3977224,S49863625,Brazil,obs1127733,S49863625,1,BR-SP,L8125836,Stationary,11-11-18,2018,11,18.1,23,0,1
Turdus amaurochalinus,-58.7141578,-34.5626888,S49869504,Argentina,obs1180494,S49869504,2,AR-B,L8132028,Stationary,11-11-18,2018,11,18,120,0,1
Turdus amaurochalinus,-58.0161003,-34.945196,S49873118,Argentina,obs897563,S49873118,7,AR-B,L8132565,Stationary,11-11-18,2018,11,14.5,60,0,1
Turdus amaurochalinus,-49.1623659,-26.7947003,S49892558,Brazil,obs100700,S49892558,1,BR-SC,L8135104,Stationary,06-11-18,2018,11,16.66666667,75,0,2
Turdus amaurochalinus,-66.1356776,-17.3844957,S49894484,Bolivia,obs653285,S49894484,3,BO-C,L8135205,Traveling,10-11-18,2018,11,11,60,2,3
Turdus amaurochalinus,-64.9706649,-24.3124001,S49903002,Argentina,obs635326,S49903002,3,AR-Y,L8136470,Traveling,08-11-18,2018,11,18.1,52,3.06,2
Turdus amaurochalinus,-48.7156789,-26.8937959,S49918036,Brazil,obs756240,S49918036,1,BR-SC,L8138412,Stationary,13-11-18,2018,11,19.55,19,0,1
Turdus amaurochalinus,-46.7050233,-23.6377316,S49926686,Brazil,obs966017,S49926686,4,BR-SP,L8139653,Traveling,14-11-18,2018,11,6.333333333,185,3.6,5
Turdus amaurochalinus,-65.0621731,-32.1634643,S50419617,Argentina,obs918031,S50419617,2,AR-X,L8140039,Traveling,03-12-18,2018,12,15.15,30,1,1
Turdus amaurochalinus,-60.3973565,-31.7633497,S50096188,Argentina,obs1099387,S50096188,1,AR-E,L8142799,Stationary,21-11-18,2018,11,7,20,0,1
Turdus amaurochalinus,-63.7529465,-23.12725,S49955764,Argentina,obs228451,S49955764,4,AR-A,L8143963,Stationary,13-11-18,2018,11,13.13333333,10,0,1
Turdus amaurochalinus,-61.8418917,-23.9042017,S49955810,Argentina,obs228451,S49955810,1,AR-P,L8143974,Stationary,13-11-18,2018,11,16.21666667,4,0,1
Turdus amaurochalinus,-46.164595,-23.6825383,S49968881,Brazil,obs640772,S49968881,2,BR-SP,L8146027,Traveling,16-11-18,2018,11,13.41666667,20,0.28,2
Turdus amaurochalinus,-45.7458533,-23.5406444,S49974747,Brazil,obs640772,S49974747,1,BR-SP,L8147153,Traveling,20-10-18,2018,10,10.03333333,15,0.21,3
Turdus amaurochalinus,-45.8717882,-23.5175338,S49974778,Brazil,obs640772,S49974778,2,BR-SP,L8147161,Traveling,19-10-18,2018,10,14.38333333,88,1.93,3
Turdus amaurochalinus,-45.3330922,-22.4628156,S49980290,Brazil,obs622520,S49980290,1,BR-MG,L8148812,Stationary,15-11-18,2018,11,8.066666667,93,0,1
Turdus amaurochalinus,-68.8240174,-32.8939519,S49980894,Argentina,obs567751,S49980894,2,AR-M,L8149000,Stationary,16-11-18,2018,11,19.31666667,29,0,1
Turdus amaurochalinus,-46.5554085,-23.3625288,S50705119,Brazil,obs1189968,S50705119,1,BR-SP,L8149139,Stationary,16-12-18,2018,12,9.016666667,120,0,1
Turdus amaurochalinus,-45.9275814,-23.7520495,S49987492,Brazil,obs930714,S49987492,1,BR-SP,L8150038,Traveling,16-11-18,2018,11,11.01666667,240,1.287,3
Turdus amaurochalinus,-46.2717383,-23.4289467,S49987990,Brazil,obs640772,S49987990,1,BR-SP,L8150158,Traveling,17-11-18,2018,11,7.483333333,45,0.9,2
Turdus amaurochalinus,-64.3946204,-31.7238053,S49988820,Argentina,obs533115,S49988820,2,AR-X,L8150324,Traveling,17-11-18,2018,11,7.833333333,90,1.223,1
Turdus amaurochalinus,-64.539953,-31.9671737,S50005541,Argentina,obs1129417,S50005541,2,AR-X,L8153151,Stationary,16-11-18,2018,11,17.5,160,0,2
Turdus amaurochalinus,-60.670187,-31.6392885,S50011583,Argentina,obs906346,S50011583,1,AR-S,L8153974,Traveling,13-11-18,2018,11,16.48333333,43,0.85,1
Turdus amaurochalinus,-59.0927735,-34.2785436,S50029531,Argentina,obs622979,S50029531,1,AR-B,L8156854,Stationary,18-11-18,2018,11,16.5,49,0,1
Turdus amaurochalinus,-67.0985927,-39.1656387,S50031176,Argentina,obs813352,S50031176,1,AR-R,L8157026,Traveling,02-09-18,2018,9,14.33333333,180,2,1
Turdus amaurochalinus,-56.185211,-34.915813,S50032364,Uruguay,obs154243,S50032364,1,UY-MO,L8157300,Traveling,18-11-18,2018,11,16.13333333,76,4.487,1
Turdus amaurochalinus,-43.9026966,-20.0246111,S50035446,Brazil,obs544187,S50035446,2,BR-MG,L8157682,Traveling,17-11-18,2018,11,11,60,1.127,2
Turdus amaurochalinus,-57.5617299,-25.4833439,S50150261,Paraguay,obs911128,S50150261,,PY-11,L8159520,Traveling,21-11-18,2018,11,14.25,120,3.219,1
Turdus amaurochalinus,-61.1003873,-31.760584,S50053261,Argentina,obs435325,S50053261,1,AR-S,L8160386,Traveling,18-11-18,2018,11,17,145,1,9
Turdus amaurochalinus,-43.4706649,-22.4507272,S50084466,Brazil,obs973747,S50084466,2,BR-RJ,L8165024,Stationary,20-11-18,2018,11,17.13333333,45,0,1
Turdus amaurochalinus,-59.2667,-29.1333,S50088012,Argentina,obs590199,S50088012,1,AR-W,L8165570,Traveling,17-11-18,2018,11,16,180,3,4
Turdus amaurochalinus,-57.186371,-28.537829,S50091192,Argentina,obs325989,S50091192,2,AR-W,L8166035,Traveling,19-11-18,2018,11,6.933333333,125,4,3
Turdus amaurochalinus,-57.211958,-28.551947,S50091272,Argentina,obs325989,S50091272,2,AR-W,L8166056,Traveling,20-11-18,2018,11,15.28333333,72,1,2
Turdus amaurochalinus,-57.195559,-28.546182,S50091270,Argentina,obs325989,S50091270,20,AR-W,L8166059,Traveling,20-11-18,2018,11,10.48333333,108,1.5,2
Turdus amaurochalinus,-46.2022883,-23.6349267,S50096442,Brazil,obs640772,S50096442,1,BR-SP,L8166842,Traveling,21-11-18,2018,11,8.816666667,56,0.82,2
Turdus amaurochalinus,-46.214295,-23.62059,S50097412,Brazil,obs640772,S50097412,1,BR-SP,L8166995,Traveling,21-11-18,2018,11,10.11666667,48,0.7,2
Turdus amaurochalinus,-46.1896653,-23.5672244,S50100680,Brazil,obs640772,S50100680,1,BR-SP,L8167601,Traveling,21-11-18,2018,11,13.61666667,22,0.34,2
Turdus amaurochalinus,-53.585938,-33.993211,S50111115,Uruguay,obs154243,S50111115,1,UY-RO,L8169255,Stationary,21-11-18,2018,11,18.33333333,12,0,1
Turdus amaurochalinus,-59.3492731,-31.1200903,S50115908,Argentina,obs176749,S50115908,2,AR-E,L8169925,Traveling,21-11-18,2018,11,15.21666667,260,4,1
Turdus amaurochalinus,-57.6302089,-25.2949598,S50120767,Paraguay,obs975201,S50120767,3,PY-ASU,L8170617,Stationary,22-11-18,2018,11,8.383333333,45,0,1
Turdus amaurochalinus,-58.4303,-34.5897,S50121125,Argentina,obs38671,S50121125,1,AR-C,L8170761,Stationary,22-11-18,2018,11,8.333333333,5,0,1
Turdus amaurochalinus,-46.6279751,-23.7192886,S50274096,Brazil,obs925434,S50274096,,BR-SP,L8171450,Traveling,28-11-18,2018,11,12.56666667,33,0.12,1
Turdus amaurochalinus,-64.8543981,-23.7578564,S50134396,Argentina,obs635326,S50134396,1,AR-Y,L8172797,Stationary,13-11-18,2018,11,18.03333333,39,0,3
Turdus amaurochalinus,-53.598347,-34.0131,S50146602,Uruguay,obs154243,S50146602,1,UY-RO,L8174554,Traveling,23-11-18,2018,11,6.75,125,1.941,1
Turdus amaurochalinus,-43.4703368,-22.4395953,S50173103,Brazil,obs973747,S50173103,4,BR-RJ,L8178453,Traveling,24-11-18,2018,11,9.533333333,127,4,1
Turdus amaurochalinus,-64.4590524,-32.201825,S50175621,Argentina,obs615021,S50175621,1,AR-X,L8178982,Traveling,20-06-18,2018,6,14.51666667,150,2.93,8
Turdus amaurochalinus,-40.6028934,-19.9271805,S50178816,Brazil,obs692284,S50178816,1,BR-ES,L8179355,Traveling,24-11-18,2018,11,7.666666667,195,1,2
Turdus amaurochalinus,-48.8599095,-26.9690888,S50191831,Brazil,obs756240,S50191831,2,BR-SC,L8181495,Stationary,24-11-18,2018,11,15.06666667,127,0,1
Turdus amaurochalinus,-57.8664706,-31.4379998,S50194222,Uruguay,obs547932,S50194222,2,UY-SA,L8181775,Traveling,23-11-18,2018,11,6.25,139,2.34,1
Turdus amaurochalinus,-57.3950268,-25.0838587,S50212895,Paraguay,obs834166,S50212895,2,PY-3,L8184947,Traveling,25-11-18,2018,11,14.58333333,60,0.322,1
Turdus amaurochalinus,-42.4637346,-22.0987163,S50216018,Brazil,obs564872,S50216018,1,BR-RJ,L8185340,Stationary,25-11-18,2018,11,9,45,0,10
Turdus amaurochalinus,-48.884426,-26.231676,S50228231,Brazil,obs1195254,S50228231,1,BR-SC,L8187306,Traveling,26-11-18,2018,11,10.91666667,180,2,1
Turdus amaurochalinus,-66.2509364,-17.3807097,S50255193,Bolivia,obs1138944,S50255193,2,BO-C,L8188601,Stationary,27-11-18,2018,11,11.76666667,33,0,1
Turdus amaurochalinus,-55.8466001,-34.7889279,S50240705,Uruguay,obs665731,S50240705,2,UY-CA,L8188817,Traveling,20-10-18,2018,10,16.08333333,90,0.5,2
Turdus amaurochalinus,-59.9960378,-30.6694425,S50242869,Argentina,obs765601,S50242869,1,AR-S,L8189396,Traveling,26-11-18,2018,11,17.06666667,41,1.39,1
Turdus amaurochalinus,-60.0187222,-30.6670844,S51211190,Argentina,obs765601,S51211190,1,AR-S,L8189416,Traveling,27-12-18,2018,12,6,40,2,1
Turdus amaurochalinus,-60.1729909,-30.4346189,S50258057,Argentina,obs765601,S50258057,1,AR-S,L8191776,Traveling,27-11-18,2018,11,7.683333333,46,4.21,1
Turdus amaurochalinus,-53.5301644,-33.9747356,S50273687,Uruguay,obs1164314,S50273687,1,UY-RO,L8193879,Traveling,27-11-18,2018,11,6.833333333,120,1,1
Turdus amaurochalinus,-48.6284604,-27.1365502,S50271945,Brazil,obs892594,S50271945,2,BR-SC,L8193886,Traveling,14-11-18,2018,11,7.933333333,120,2,1
Turdus amaurochalinus,-46.0174033,-23.5753067,S50293364,Brazil,obs640772,S50293364,1,BR-SP,L8196988,Traveling,29-11-18,2018,11,10.91666667,24,0.63,2
Turdus amaurochalinus,-46.0401429,-23.5565633,S50314029,Brazil,obs640772,S50314029,1,BR-SP,L8199830,Traveling,30-11-18,2018,11,8.116666667,155,3.07,2
Turdus amaurochalinus,-58.5572446,-34.387013,S50321231,Argentina,obs774894,S50321231,10,AR-B,L8200876,Traveling,30-11-18,2018,11,14.56666667,66,2,1
Turdus amaurochalinus,-58.5566387,-34.3888797,S50329260,Argentina,obs774894,S50329260,6,AR-B,L8201998,Traveling,30-11-18,2018,11,19.08333333,30,0.3,2
Turdus amaurochalinus,-65.379921,-24.7648402,S50610623,Argentina,obs946604,S50610623,,AR-A,L8202994,Traveling,12-12-18,2018,12,6.833333333,30,0.3,1
Turdus amaurochalinus,-46.9665035,-23.1183839,S50347756,Brazil,obs801972,S50347756,2,BR-SP,L8204843,Stationary,01-12-18,2018,12,16.95,55,0,1
Turdus amaurochalinus,-60.480423,-31.7043832,S50351158,Argentina,obs550332,S50351158,2,AR-E,L8205247,Traveling,01-12-18,2018,12,17,120,1,2
Turdus amaurochalinus,-46.3375311,-22.8826643,S50352882,Brazil,obs853065,S50352882,1,BR-MG,L8205443,Stationary,01-12-18,2018,12,11,60,0,2
Turdus amaurochalinus,-46.530643,-23.672255,S50361964,Brazil,obs1004826,S50361964,3,BR-SP,L8206933,Traveling,02-12-18,2018,12,7.15,192,4.704,2
Turdus amaurochalinus,-64.3294566,-33.1051209,S50363737,Argentina,obs428785,S50363737,1,AR-X,L8207193,Traveling,01-12-18,2018,12,15.71666667,35,4.66,1
Turdus amaurochalinus,-58.1701189,-34.8051587,S50369996,Argentina,obs919707,S50369996,6,AR-B,L8208187,Traveling,02-12-18,2018,12,12.1,31,0.37,1
Turdus amaurochalinus,-64.3581438,-31.0540352,S50387861,Argentina,obs742385,S50387861,3,AR-X,L8210729,Traveling,02-12-18,2018,12,16.5,60,1,3
Turdus amaurochalinus,-58.8481203,-27.465614,S50390436,Argentina,obs808846,S50390436,3,AR-W,L8210988,Traveling,03-12-18,2018,12,9.333333333,60,1.5,1
Turdus amaurochalinus,-56.4966341,-21.1286947,S50391744,Brazil,obs945991,S50391744,1,BR-MS,L8211203,Stationary,11-11-18,2018,11,6.1,120,0,1
Turdus amaurochalinus,-57.7146739,-34.9341561,S50406230,Argentina,obs418910,S50406230,4,AR-B,L8212895,Traveling,03-12-18,2018,12,12,45,4.828,5
Turdus amaurochalinus,-46.0755808,-23.5887052,S50416354,Brazil,obs640772,S50416354,1,BR-SP,L8214043,Stationary,01-12-18,2018,12,9.666666667,8,0,2
Turdus amaurochalinus,-58.9879883,-34.0582861,S50440546,Argentina,obs418910,S50440546,1,AR-B,L8217239,Traveling,05-12-18,2018,12,9.533333333,111,1.561,5
